time,mu,sigma,theta,mu_bounded,sigma_bounded,P(00),P(01),P(10),P(11)
3.5175879396984926,0.18533031154443724,0.16811799710699105,0.8637357429242573,0.18533031154443724,0.16811799710699105,0.6777090521286372,0.1369606363269256,0.1541729507643718,0.031157360780065448
3.6180904522613067,0.1778488433340094,0.16182677146377716,0.8642458468816346,0.1778488433340094,0.16182677146377716,0.6891050893275233,0.13304606733846733,0.14906813920869957,0.02878070412530985
3.7185929648241207,0.17067215715834635,0.15576166783170667,0.8647222394003171,0.17067215715834635,0.15576166783170667,0.7001503548613662,0.1291774879802875,0.1440879773069272,0.026584179851419185
3.819095477386935,0.1637891769264298,0.14991465273665391,0.8651662244589731,0.1637891769264298,0.14991465273665391,0.7108505679178644,0.1253602551557058,0.1392347793454817,0.02455439758094809
3.919597989949749,0.15718899639031295,0.1442779925534146,0.8655791617530635,0.15718899639031295,0.1442779925534146,0.7212119239069528,0.12159907970273433,0.13451008353963267,0.02267891285068029
4.020100502512563,0.15086087914512034,0.13884425350570567,0.8659624666948422,0.15086087914512034,0.13884425350570567,0.7312410334972926,0.11789808735758696,0.1299147129970016,0.020946166148118714
4.120603015075377,0.144794258629048,0.1336063016661655,0.866317610413356,0.144794258629048,0.1336063016661655,0.7409448651027079,0.11426087626824412,0.12544883323112663,0.019345425397921372
4.2211055276381915,0.1389787381233632,0.12855730295635376,0.8666461197544444,0.1389787381233632,0.12855730295635376,0.7503306906617,0.1106905712149368,0.12111200638194623,0.017866731741416956
4.3216080402010055,0.13340409075240472,0.12369072314675136,0.8669495772807398,0.13340409075240472,0.12369072314675136,0.7594060345567437,0.10718987469085157,0.11690324229650494,0.016500848455899785
4.42211055276382,0.12806025948358274,0.11900032785676067,0.8672296212716676,0.12806025948358274,0.11900032785676067,0.7681786255236247,0.10376111499279246,0.11282104661961452,0.015239212863968187
4.522613065326634,0.12293735712737876,0.1144801825547053,0.8674879457234456,0.12293735712737876,0.1144801825547053,0.7766563514046513,0.10040629146796998,0.10886346604064344,0.01407389108673532
4.623115577889448,0.11802566633734571,0.11012465255783022,0.8677263003490847,0.11802566633734571,0.11012465255783022,0.7848472166031307,0.09712711705952362,0.10502813083903911,0.012997535498306593
4.723618090452262,0.11331563961010793,0.10592840303230174,0.8679464905783887,0.11331563961010793,0.10592840303230174,0.792759302100073,0.09392505828981917,0.10131229486762537,0.01200334474248257
4.824120603015076,0.10879789928536115,0.10188639899320749,0.868150377557954,0.10879789928536115,0.10188639899320749,0.8004007278976425,0.09080137281699639,0.09771287310915004,0.011085026176211111
4.92462311557789,0.10446323754587247,0.09799390530455636,0.8683398781511701,0.10446323754587247,0.09799390530455636,0.8077796177574488,0.08775714469667875,0.09422647693799488,0.010236760607877603
5.025125628140704,0.1003026164174804,0.09424648667927871,0.8685169649382192,0.1003026164174804,0.09424648667927871,0.8149040661053277,0.08479331747719183,0.09084944721539352,0.009453169202086867
5.125628140703518,0.09630716776909484,0.0906400076792261,0.8686836662160762,0.09630716776909484,0.0906400076792261,0.8217821069778344,0.08191072525307085,0.08757788534293959,0.008729282426155274
5.226130653266332,0.0924681933126971,0.08717063271517142,0.8688420659985089,0.0924681933126971,0.08717063271517142,0.8284216848892281,0.07911012179807483,0.08440768239560051,0.008060510917096588
5.326633165829146,0.08877720736153386,0.08383477239746615,0.8689942626985623,0.08877720736153386,0.08383477239746615,0.8348306372142369,0.07639215542422931,0.081334590388297,0.007442616973236847
5.42713567839196,0.08522950931273231,0.08062526449544366,0.8691392013328961,0.08522950931273231,0.08062526449544366,0.84101687792298,0.07375361276428775,0.0783578575815764,0.006871651731155922
5.527638190954774,0.08182172361606192,0.07753571645769727,0.8692755889010064,0.08182172361606192,0.07753571645769727,0.8469866658886159,0.07119161049532224,0.07547761765368688,0.006344105962375051
5.628140703517588,0.0785492238393157,0.07456190175842317,0.8694035967913516,0.0785492238393157,0.07456190175842317,0.8527456539133687,0.06870512224731573,0.07269244432820827,0.005856779511107449
5.728643216080402,0.07540744357200849,0.07169970949972056,0.8695234202236107,0.07540744357200849,0.07169970949972056,0.8582995387265006,0.06629301770149099,0.0700007517737789,0.005406691798229579
5.8291457286432165,0.07239187642537714,0.06894514441159158,0.8696352782486831,0.07239187642537714,0.06894514441159158,0.863654047537405,0.06395407603721788,0.06740080805100343,0.00499106837437372
5.9296482412060305,0.06949807603238041,0.06629432685194142,0.8697394137486889,0.06949807603238041,0.06629432685194142,0.8688149252837499,0.06168699868386972,0.0648907478643087,0.004607328168071703
6.030150753768845,0.06672165604769896,0.06374349280657823,0.8698360934369681,0.06672165604769896,0.06374349280657823,0.8737879225480423,0.059490421404258746,0.06246858464537948,0.004253071402319486
6.130653266331659,0.06405829014773541,0.0612889938892132,0.8699256078580818,0.06405829014773541,0.0612889938892132,0.8785787841164694,0.0573629257357952,0.06013222199431741,0.003926068153418002
6.231155778894473,0.061503712030614305,0.058927297341460454,0.8700082713878111,0.061503712030614305,0.058927297341460454,0.8831932381543569,0.05530304981502889,0.05787946450418275,0.003624247526431568
6.331658291457287,0.059053715416182095,0.056654986032837154,0.8700844222331577,0.059053715416182095,0.056654986032837154,0.8876369859730717,0.053309298610746216,0.05570802799409116,0.003345687422090937
6.432160804020101,0.05670415404600719,0.05446875846076345,0.870154422432344,0.05670415404600719,0.05446875846076345,0.8919156923636833,0.05138015359030956,0.0536155491755533,0.0030886048704538882
6.532663316582915,0.054450941683379904,0.052365428750562465,0.8702186578548123,0.054450941683379904,0.052365428750562465,0.8960349764731796,0.0495140818434404,0.05159959477625784,0.002851346907122062
6.633165829145729,0.05229005211331251,0.050341926655460355,0.8702775382012261,0.05229005211331251,0.050341926655460355,0.9000004031995258,0.04770954468716178,0.04965767014501393,0.002632381968298578
6.733668341708543,0.05021751914253918,0.04839529755658623,0.8703314970034686,0.05021751914253918,0.04839529755658623,0.9038174750823313,0.045965005775129485,0.04778722736108243,0.0024302917814567485
6.834170854271357,0.048229436599516035,0.04652270246297223,0.870380991624644,0.048229436599516035,0.04652270246297223,0.9074916246663879,0.04427893873409617,0.045985672870639975,0.002243763728876068
6.934673366834171,0.0463219583344211,0.04472141801155347,0.8704265032590766,0.0463219583344211,0.04472141801155347,0.9110282073158128,0.04264983434976606,0.04425037467263369,0.0020715836617874093
7.035175879396985,0.044491298219154374,0.042988836467168064,0.8704685369323114,0.044491298219154374,0.042988836467168064,0.9144324944570329,0.04107620732381284,0.042578669075799144,0.0019126291433552334
7.135678391959799,0.04273373014733774,0.04132246572255713,0.8705076215011139,0.04273373014733774,0.04132246572255713,0.9177096672293156,0.039556602623346766,0.040967867048127375,0.00176586309921037
7.236180904522613,0.04104558803431503,0.03971992929836476,0.8705443096534697,0.04104558803431503,0.03971992929836476,0.920864810522053,0.03808960144363196,0.03941526017958223,0.0016303278547327995
7.336683417085427,0.039423265817152,0.03817896634313805,0.8705791779085853,0.039423265817152,0.03817896634313805,0.9239029073784797,0.03667382680436842,0.037918126278382376,0.001505139538769631
7.437185929648241,0.03786321745463634,0.03669743163332711,0.8706128266168873,0.03786321745463634,0.03669743163332711,0.9268288337459959,0.03530794879936779,0.036473734620677024,0.0013894828339593148
7.5376884422110555,0.036361962225250885,0.03527329247595706,0.8706458763620368,0.036361962225250885,0.03527329247595706,0.929647351427363,0.033990686347386084,0.035079356096679906,0.001282606128570977
7.63819095477387,0.03491789700246363,0.03390373639720176,0.8706778088523361,0.03491789700246363,0.03390373639720176,0.9323622137758508,0.0327198892216856,0.033734049826947464,0.0011838471755161687
7.738693467336684,0.033530149721960494,0.032586231552299935,0.8707079127533082,0.033530149721960494,0.032586231552299935,0.9349762399485627,0.03149361032947685,0.032437528499137405,0.0010926212228230898
7.839195979899498,0.03219688599792957,0.03131899963677661,0.8707362120998114,0.03219688599792957,0.03131899963677661,0.9374924886261683,0.030310625375902116,0.031188511737055072,0.0010083742608744941
7.939698492462312,0.030916295943144476,0.03010030141337392,0.8707627371704039,0.030916295943144476,0.03010030141337392,0.9399139924699553,0.029169711586900203,0.029985706116670757,0.0009305898264737181
8.040201005025127,0.029686594168964364,0.02892843671205104,0.8707875244873428,0.029686594168964364,0.02892843671205104,0.9422437558795979,0.028069649951437813,0.028827807408351135,0.000858786760613229
8.14070351758794,0.028506019785333916,0.027801744429984267,0.8708106168165843,0.028506019785333916,0.027801744429984267,0.9444847528614697,0.027009227353196337,0.027713502708545987,0.0007925170767879285
