,Run,Event,Cluster,Bizarrice,E1,px1,py1,pz1,pt1,sigma,Prob_1,pz1_pt1
24417,163589,24677660,0,4.410807352968642,-0.04364269270744483,-0.6944780792181982,0.46985298953636945,0.15140530331177376,0.7405945208364605,-1.6518189853493301,0.43170842140563737,0.2273063606034276
12883,166784,24585637,0,4.410521728852759,0.17057717465460126,-0.8059121421247697,0.031672496414524985,-0.48214857182142845,0.5777472499148514,-1.7101637038810225,-0.006303876697133735,-0.6259965133444263
5152,165617,127035883,0,4.405952239407319,-0.01595046275542155,-0.570246234896792,-0.5544367570499464,-0.13673679103209216,0.8204353586071078,-1.5931516232128544,-0.5921881528780132,-0.12280685897509047
6072,165617,140255704,0,4.405170667819647,0.09629975627508194,-0.5690962563177011,-0.2997229234658721,-0.4104690793603965,0.37275233764391136,-1.7219401954556222,0.3198250412665414,-0.6150650780345206
22447,163589,15484860,0,4.390589953306251,0.13580697046322446,-0.63358045119574,-0.2025484166184412,-0.46188451198220815,0.36143533415928675,-1.6706398622950374,0.22268783472866147,-0.7020065718636519
4291,165617,117467403,0,4.387585529433497,-0.009521663474096583,-0.9137254803961833,-0.31482653062380805,-0.06958035255884824,0.98456017337863,-1.7094646427373248,-0.3526699005293076,-0.03323678573529813
21593,163589,10883708,0,4.387007150559585,-0.018348475706442106,-0.3944019856345985,-0.5968341923714621,-0.16733493790886717,0.7213070004121157,-1.6995164649231653,0.6168222643934512,-0.17244182920948248
16730,166784,62028745,0,4.373517300845679,-0.050004607296124444,-0.4467146250567137,0.6019159720403523,0.17255106693838887,0.6568306059337805,-1.6015403569372268,-0.5814677613085567,0.262492305334535
32669,160957,122611845,0,4.363474422194131,0.03069767597103483,-1.090850646392513,-0.08857007570995647,-0.11008902288903737,1.1634276180641883,-1.7058080152164445,0.10875324425983338,-0.06527812369112303
8881,165617,163825597,0,4.354612302706858,-0.034312278083416546,-0.757225920301075,-0.372670324415294,0.1584481284174599,0.7842119028980801,-1.6050356626557154,-0.41049149105489574,0.2322165948809218
26283,163589,35634608,0,4.35460506030948,-0.026714963877640146,-0.3884129882821047,0.6782051982821093,-0.13022990352266567,0.768010837969542,-1.6025082877515777,0.639980654423854,-0.12054222619998628
20594,163589,5898922,0,4.350990732948982,-0.007281026270476867,-0.5998154860839144,0.4128209751681228,0.30120850562112084,0.5044637168605697,-1.667144556576549,-0.392445348307825,0.4658111180604028
23495,163589,20400204,0,4.346781926248767,0.06411838312844928,-0.5203189470818013,0.3456372081237001,0.43770835372653905,0.2764843209889889,-1.6136932660507406,-0.3252873696660281,0.7635340774825202
7721,165617,145619175,0,4.345045770543465,-0.034373261185534375,-0.7706954713809231,0.4626958009548095,-0.0589048214075474,0.8512659964718141,-1.696505124611852,-0.4423010297067397,-0.02830426482424568
22343,163589,14939946,0,4.33937797061551,0.02054694026367961,-0.37391870381494774,-0.45608066015313387,0.3630617551378278,0.3939166039008713,-1.6640794423311052,0.47612276023754874,0.5916511047763952
21988,163589,12544199,0,4.334323713462838,-0.06045829131722634,-0.6033678951599184,-0.4906308943833361,0.07206492867840147,0.7417137849173575,-1.7269949452638977,0.5106597324047506,0.128433241337949
27737,163589,40648077,0,4.330092182115935,-0.006958405988305163,-0.9901193544200558,0.17115424086977823,0.14399942370539565,0.9752555841000626,-1.7081202943840599,0.133124327869792,0.20136055077848572
2433,165617,98578229,0,4.317709994387936,-0.03444014587817972,-0.7057387605520695,0.3503094496930108,0.2314091168243868,0.5913140872590564,-1.7244675703597598,-0.3299578178014179,0.3500730460200558
16497,166784,59868041,0,4.314153808415618,0.05519517825082068,-0.6237430106775753,0.343711486936349,-0.34668386125072126,0.44299463799353356,-1.6914503748035767,-0.3233623876642796,-0.4870128708387618
15532,166784,50475081,0,4.310661919924068,0.02348986674007562,-0.6106605810995994,-0.3773109967848121,-0.2819737185797592,0.5570352115693648,-1.7057542412823141,0.397383332503265,-0.35705397136487715
