Evento,theta,mu,sigma,E_simulado,E_real
1,0.8975862068965518,0.005976411019868848,0.7610344827586207,0.004082450836096787,0.0041204785590462
1,0.8975862068965518,0.005976411019868848,0.7951724137931035,0.004265578444965651,0.0041204785590462
1,0.8975862068965518,0.005976411019868848,0.8293103448275863,0.004448706053834514,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.6586206896551725,0.0036674413221830624,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.6927586206896552,0.0038575338305056397,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.7268965517241379,0.004047626338828217,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.7610344827586207,0.0042377188471507945,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.7951724137931035,0.004427811355473372,0.0041204785590462
1,0.9317241379310346,0.005976411019868848,0.8293103448275863,0.00461790386379595,0.0041204785590462
1,0.9658620689655173,0.005976411019868848,0.6586206896551725,0.003801814634875928,0.0041204785590462
1,0.9658620689655173,0.005976411019868848,0.6927586206896552,0.003998872042652219,0.0041204785590462
1,0.9658620689655173,0.005976411019868848,0.7268965517241379,0.004195929450428511,0.0041204785590462
1,0.9658620689655173,0.005976411019868848,0.7610344827586207,0.004392986858204802,0.0041204785590462
1,0.9658620689655173,0.005976411019868848,0.7951724137931035,0.0045900442659810945,0.0041204785590462
1,1.0,0.005976411019868848,0.6244827586206897,0.0037321656403387876,0.0041204785590462
1,1.0,0.005976411019868848,0.6586206896551725,0.003936187947568793,0.0041204785590462
1,1.0,0.005976411019868848,0.6927586206896552,0.0041402102547987985,0.0041204785590462
1,1.0,0.005976411019868848,0.7268965517241379,0.004344232562028804,0.0041204785590462
1,1.0,0.005976411019868848,0.7610344827586207,0.00454825486925881,0.0041204785590462
2,0.2831034482758621,0.020090765278439487,1.0,0.005687764928827179,0.0060613189472341
2,0.31724137931034485,0.020090765278439487,0.8975862068965518,0.005720875274458473,0.0060613189472341
2,0.31724137931034485,0.020090765278439487,0.9317241379310346,0.005938457545749825,0.0060613189472341
2,0.31724137931034485,0.020090765278439487,0.9658620689655173,0.006156039817041176,0.0060613189472341
2,0.31724137931034485,0.020090765278439487,1.0,0.006373622088332528,0.0060613189472341
2,0.3513793103448276,0.020090765278439487,0.7951724137931035,0.005613503153625567,0.0060613189472341
2,0.3513793103448276,0.020090765278439487,0.8293103448275863,0.005854499169327618,0.0060613189472341
2,0.3513793103448276,0.020090765278439487,0.863448275862069,0.006095495185029669,0.0060613189472341
2,0.3513793103448276,0.020090765278439487,0.8975862068965518,0.006336491200731721,0.0060613189472341
2,0.38551724137931037,0.020090765278439487,0.7268965517241379,0.005630058326441212,0.0060613189472341
2,0.38551724137931037,0.020090765278439487,0.7610344827586207,0.005894468086553964,0.0060613189472341
2,0.38551724137931037,0.020090765278439487,0.7951724137931035,0.006158877846666716,0.0060613189472341
2,0.38551724137931037,0.020090765278439487,0.8293103448275863,0.006423287606779467,0.0060613189472341
2,0.41965517241379313,0.020090765278439487,0.6927586206896552,0.005840782026137511,0.0060613189472341
2,0.41965517241379313,0.020090765278439487,0.7268965517241379,0.006128605530660962,0.0060613189472341
2,0.41965517241379313,0.020090765278439487,0.7610344827586207,0.006416429035184413,0.0060613189472341
2,0.4537931034482759,0.020090765278439487,0.6244827586206897,0.005693440988078258,0.0060613189472341
2,0.4537931034482759,0.020090765278439487,0.6586206896551725,0.00600467823701241,0.0060613189472341
2,0.4537931034482759,0.020090765278439487,0.6927586206896552,0.006315915485946561,0.0060613189472341
2,0.48793103448275865,0.020090765278439487,0.5903448275862069,0.005787095965721057,0.0060613189472341
2,0.48793103448275865,0.020090765278439487,0.6244827586206897,0.006121746959065908,0.0060613189472341
2,0.48793103448275865,0.020090765278439487,0.6586206896551725,0.00645639795241076,0.0060613189472341
2,0.5220689655172415,0.020090765278439487,0.5562068965517242,0.005833923454542458,0.0060613189472341
2,0.5220689655172415,0.020090765278439487,0.5903448275862069,0.006191988192298008,0.0060613189472341
2,0.5220689655172415,0.020090765278439487,0.6244827586206897,0.00655005293005356,0.0060613189472341
2,0.5562068965517242,0.020090765278439487,0.5220689655172415,0.005833923454542458,0.0060613189472341
2,0.5562068965517242,0.020090765278439487,0.5562068965517242,0.006215401936708708,0.0060613189472341
2,0.5903448275862069,0.020090765278439487,0.48793103448275865,0.005787095965721057,0.0060613189472341
2,0.5903448275862069,0.020090765278439487,0.5220689655172415,0.006191988192298007,0.0060613189472341
2,0.6244827586206897,0.020090765278439487,0.4537931034482759,0.005693440988078258,0.0060613189472341
2,0.6244827586206897,0.020090765278439487,0.48793103448275865,0.006121746959065908,0.0060613189472341
2,0.6244827586206897,0.020090765278439487,0.5220689655172415,0.006550052930053559,0.0060613189472341
2,0.6586206896551725,0.020090765278439487,0.4537931034482759,0.00600467823701241,0.0060613189472341
2,0.6586206896551725,0.020090765278439487,0.48793103448275865,0.00645639795241076,0.0060613189472341
2,0.6927586206896552,0.020090765278439487,0.41965517241379313,0.005840782026137511,0.0060613189472341
2,0.6927586206896552,0.020090765278439487,0.4537931034482759,0.00631591548594656,0.0060613189472341
2,0.7268965517241379,0.020090765278439487,0.38551724137931037,0.005630058326441212,0.0060613189472341
2,0.7268965517241379,0.020090765278439487,0.41965517241379313,0.006128605530660962,0.0060613189472341
2,0.7610344827586207,0.020090765278439487,0.38551724137931037,0.005894468086553964,0.0060613189472341
2,0.7610344827586207,0.020090765278439487,0.41965517241379313,0.006416429035184413,0.0060613189472341
2,0.7951724137931035,0.020090765278439487,0.3513793103448276,0.005613503153625567,0.0060613189472341
2,0.7951724137931035,0.020090765278439487,0.38551724137931037,0.006158877846666716,0.0060613189472341
2,0.8293103448275863,0.020090765278439487,0.3513793103448276,0.005854499169327617,0.0060613189472341
2,0.8293103448275863,0.020090765278439487,0.38551724137931037,0.006423287606779467,0.0060613189472341
2,0.863448275862069,0.020090765278439487,0.3513793103448276,0.006095495185029669,0.0060613189472341
2,0.8975862068965518,0.020090765278439487,0.31724137931034485,0.005720875274458472,0.0060613189472341
2,0.8975862068965518,0.020090765278439487,0.3513793103448276,0.006336491200731721,0.0060613189472341
2,0.9317241379310346,0.020090765278439487,0.31724137931034485,0.005938457545749825,0.0060613189472341
2,0.9658620689655173,0.020090765278439487,0.31724137931034485,0.0061560398170411755,0.0060613189472341
2,1.0,0.020090765278439487,0.2831034482758621,0.005687764928827179,0.0060613189472341
2,1.0,0.020090765278439487,0.31724137931034485,0.006373622088332528,0.0060613189472341
3,0.14655172413793105,0.0347944594861784,0.9658620689655173,0.0049251122989100995,0.0052701508749468
3,0.14655172413793105,0.0347944594861784,1.0,0.005099188028146836,0.0052701508749468
3,0.1806896551724138,0.0347944594861784,0.7610344827586207,0.004784622945667273,0.0052701508749468
3,0.1806896551724138,0.0347944594861784,0.7951724137931035,0.0049992480800673915,0.0052701508749468
3,0.1806896551724138,0.0347944594861784,0.8293103448275863,0.005213873214467509,0.0052701508749468
3,0.1806896551724138,0.0347944594861784,0.863448275862069,0.005428498348867627,0.0052701508749468
3,0.1806896551724138,0.0347944594861784,0.8975862068965518,0.005643123483267745,0.0052701508749468
3,0.21482758620689657,0.0347944594861784,0.6586206896551725,0.004923064349154373,0.0052701508749468
3,0.21482758620689657,0.0347944594861784,0.6927586206896552,0.005178238888717872,0.0052701508749468
3,0.21482758620689657,0.0347944594861784,0.7268965517241379,0.00543341342828137,0.0052701508749468
3,0.21482758620689657,0.0347944594861784,0.7610344827586207,0.0056885879678448695,0.0052701508749468
3,0.24896551724137933,0.0347944594861784,0.5562068965517242,0.004818209321661185,0.0052701508749468
3,0.24896551724137933,0.0347944594861784,0.5903448275862069,0.005113933266388065,0.0052701508749468
3,0.24896551724137933,0.0347944594861784,0.6244827586206897,0.005409657211114945,0.0052701508749468
3,0.24896551724137933,0.0347944594861784,0.6586206896551725,0.005705381155841825,0.0052701508749468
3,0.2831034482758621,0.0347944594861784,0.48793103448275865,0.004806331213077973,0.0052701508749468
3,0.2831034482758621,0.0347944594861784,0.5220689655172415,0.005142604562968235,0.0052701508749468
3,0.2831034482758621,0.0347944594861784,0.5562068965517242,0.005478877912858495,0.0052701508749468
3,0.31724137931034485,0.0347944594861784,0.4537931034482759,0.005009078238894878,0.0052701508749468
3,0.31724137931034485,0.0347944594861784,0.48793103448275865,0.00538590099394852,0.0052701508749468
3,0.31724137931034485,0.0347944594861784,0.5220689655172415,0.005762723749002162,0.0052701508749468
3,0.3513793103448276,0.0347944594861784,0.41965517241379313,0.0051307264543850204,0.0052701508749468
3,0.3513793103448276,0.0347944594861784,0.4537931034482759,0.005548098614602044,0.0052701508749468
3,0.38551724137931037,0.0347944594861784,0.38551724137931037,0.005171275859548402,0.0052701508749468
3,0.38551724137931037,0.0347944594861784,0.41965517241379313,0.005629197424928806,0.0052701508749468
3,0.41965517241379313,0.0347944594861784,0.3513793103448276,0.005130726454385021,0.0052701508749468
3,0.41965517241379313,0.0347944594861784,0.38551724137931037,0.005629197424928806,0.0052701508749468
3,0.4537931034482759,0.0347944594861784,0.31724137931034485,0.005009078238894878,0.0052701508749468
3,0.4537931034482759,0.0347944594861784,0.3513793103448276,0.005548098614602044,0.0052701508749468
3,0.48793103448275865,0.0347944594861784,0.2831034482758621,0.004806331213077972,0.0052701508749468
3,0.48793103448275865,0.0347944594861784,0.31724137931034485,0.00538590099394852,0.0052701508749468
3,0.5220689655172415,0.0347944594861784,0.2831034482758621,0.005142604562968234,0.0052701508749468
3,0.5220689655172415,0.0347944594861784,0.31724137931034485,0.005762723749002162,0.0052701508749468
3,0.5562068965517242,0.0347944594861784,0.24896551724137933,0.004818209321661186,0.0052701508749468
3,0.5562068965517242,0.0347944594861784,0.2831034482758621,0.005478877912858495,0.0052701508749468
3,0.5903448275862069,0.0347944594861784,0.24896551724137933,0.005113933266388065,0.0052701508749468
3,0.6244827586206897,0.0347944594861784,0.24896551724137933,0.005409657211114945,0.0052701508749468
3,0.6586206896551725,0.0347944594861784,0.21482758620689657,0.004923064349154373,0.0052701508749468
3,0.6586206896551725,0.0347944594861784,0.24896551724137933,0.005705381155841826,0.0052701508749468
3,0.6927586206896552,0.0347944594861784,0.21482758620689657,0.005178238888717871,0.0052701508749468
3,0.7268965517241379,0.0347944594861784,0.21482758620689657,0.00543341342828137,0.0052701508749468
3,0.7610344827586207,0.0347944594861784,0.1806896551724138,0.004784622945667273,0.0052701508749468
3,0.7610344827586207,0.0347944594861784,0.21482758620689657,0.005688587967844869,0.0052701508749468
3,0.7951724137931035,0.0347944594861784,0.1806896551724138,0.0049992480800673915,0.0052701508749468
3,0.8293103448275863,0.0347944594861784,0.1806896551724138,0.00521387321446751,0.0052701508749468
3,0.863448275862069,0.0347944594861784,0.1806896551724138,0.005428498348867627,0.0052701508749468
3,0.8975862068965518,0.0347944594861784,0.1806896551724138,0.005643123483267745,0.0052701508749468
3,0.9658620689655173,0.0347944594861784,0.14655172413793105,0.0049251122989100995,0.0052701508749468
3,1.0,0.0347944594861784,0.14655172413793105,0.005099188028146836,0.0052701508749468
4,0.07827586206896552,0.02553389761807309,0.8293103448275863,0.001657532508456924,0.0020896392314536
4,0.07827586206896552,0.02553389761807309,0.863448275862069,0.0017257635763726145,0.0020896392314536
4,0.07827586206896552,0.02553389761807309,0.8975862068965518,0.001793994644288305,0.0020896392314536
4,0.07827586206896552,0.02553389761807309,0.9317241379310346,0.0018622257122039956,0.0020896392314536
4,0.07827586206896552,0.02553389761807309,0.9658620689655173,0.0019304567801196857,0.0020896392314536
4,0.07827586206896552,0.02553389761807309,1.0,0.001998687848035376,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.5562068965517242,0.0015965152979420115,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.5903448275862069,0.0016945035276359104,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.6244827586206897,0.0017924917573298095,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.6586206896551725,0.0018904799870237089,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.6927586206896552,0.0019884682167176076,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.7268965517241379,0.0020864564464115067,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.7610344827586207,0.002184444676105406,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.7951724137931035,0.002282432905799305,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.8293103448275863,0.0023804211354932036,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.863448275862069,0.0024784093651871028,0.0020896392314536
4,0.11241379310344828,0.02553389761807309,0.8975862068965518,0.002576397594881002,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.4537931034482759,0.0016981104563362998,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.48793103448275865,0.0018258558478084074,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.5220689655172415,0.0019536012392805152,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.5562068965517242,0.002081346630752623,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.5903448275862069,0.00220909202222473,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.6244827586206897,0.002336837413696838,0.0020896392314536
4,0.14655172413793105,0.02553389761807309,0.6586206896551725,0.0024645828051689457,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.3513793103448276,0.001621162644061336,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.38551724137931037,0.0017786651973116523,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.41965517241379313,0.0019361677505619686,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.4537931034482759,0.002093670303812285,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.48793103448275865,0.002251172857062601,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.5220689655172415,0.0024086754103129176,0.0020896392314536
4,0.1806896551724138,0.02553389761807309,0.5562068965517242,0.0025661779635632338,0.0020896392314536
4,0.21482758620689657,0.02553389761807309,0.31724137931034485,0.0017401912911741706,0.0020896392314536
4,0.21482758620689657,0.02553389761807309,0.3513793103448276,0.0019274510062026954,0.0020896392314536
4,0.21482758620689657,0.02553389761807309,0.38551724137931037,0.0021147107212312203,0.0020896392314536
4,0.21482758620689657,0.02553389761807309,0.41965517241379313,0.0023019704362597453,0.0020896392314536
4,0.21482758620689657,0.02553389761807309,0.4537931034482759,0.00248923015128827,0.0020896392314536
4,0.24896551724137933,0.02553389761807309,0.2831034482758621,0.0017997056147305876,0.0020896392314536
4,0.24896551724137933,0.02553389761807309,0.31724137931034485,0.002016722491537321,0.0020896392314536
4,0.24896551724137933,0.02553389761807309,0.3513793103448276,0.0022337393683440547,0.0020896392314536
4,0.24896551724137933,0.02553389761807309,0.38551724137931037,0.0024507562451507882,0.0020896392314536
4,0.2831034482758621,0.02553389761807309,0.24896551724137933,0.0017997056147305878,0.0020896392314536
4,0.2831034482758621,0.02553389761807309,0.2831034482758621,0.0020464796533155296,0.0020896392314536
4,0.2831034482758621,0.02553389761807309,0.31724137931034485,0.002293253691900472,0.0020896392314536
4,0.2831034482758621,0.02553389761807309,0.3513793103448276,0.002540027730485414,0.0020896392314536
4,0.31724137931034485,0.02553389761807309,0.21482758620689657,0.0017401912911741704,0.0020896392314536
4,0.31724137931034485,0.02553389761807309,0.24896551724137933,0.002016722491537321,0.0020896392314536
4,0.31724137931034485,0.02553389761807309,0.2831034482758621,0.0022932536919004717,0.0020896392314536
4,0.31724137931034485,0.02553389761807309,0.31724137931034485,0.0025697848922636222,0.0020896392314536
4,0.3513793103448276,0.02553389761807309,0.1806896551724138,0.0016211626440613362,0.0020896392314536
4,0.3513793103448276,0.02553389761807309,0.21482758620689657,0.0019274510062026954,0.0020896392314536
4,0.3513793103448276,0.02553389761807309,0.24896551724137933,0.0022337393683440547,0.0020896392314536
4,0.3513793103448276,0.02553389761807309,0.2831034482758621,0.002540027730485414,0.0020896392314536
4,0.38551724137931037,0.02553389761807309,0.1806896551724138,0.0017786651973116525,0.0020896392314536
4,0.38551724137931037,0.02553389761807309,0.21482758620689657,0.0021147107212312203,0.0020896392314536
4,0.38551724137931037,0.02553389761807309,0.24896551724137933,0.0024507562451507882,0.0020896392314536
4,0.41965517241379313,0.02553389761807309,0.1806896551724138,0.0019361677505619688,0.0020896392314536
4,0.41965517241379313,0.02553389761807309,0.21482758620689657,0.0023019704362597453,0.0020896392314536
4,0.4537931034482759,0.02553389761807309,0.14655172413793105,0.0016981104563362998,0.0020896392314536
4,0.4537931034482759,0.02553389761807309,0.1806896551724138,0.002093670303812285,0.0020896392314536
4,0.4537931034482759,0.02553389761807309,0.21482758620689657,0.00248923015128827,0.0020896392314536
4,0.48793103448275865,0.02553389761807309,0.14655172413793105,0.0018258558478084074,0.0020896392314536
4,0.48793103448275865,0.02553389761807309,0.1806896551724138,0.002251172857062601,0.0020896392314536
4,0.5220689655172415,0.02553389761807309,0.14655172413793105,0.0019536012392805152,0.0020896392314536
4,0.5220689655172415,0.02553389761807309,0.1806896551724138,0.0024086754103129176,0.0020896392314536
4,0.5562068965517242,0.02553389761807309,0.11241379310344828,0.0015965152979420117,0.0020896392314536
4,0.5562068965517242,0.02553389761807309,0.14655172413793105,0.002081346630752623,0.0020896392314536
4,0.5562068965517242,0.02553389761807309,0.1806896551724138,0.0025661779635632338,0.0020896392314536
4,0.5903448275862069,0.02553389761807309,0.11241379310344828,0.0016945035276359106,0.0020896392314536
4,0.5903448275862069,0.02553389761807309,0.14655172413793105,0.0022090920222247305,0.0020896392314536
4,0.6244827586206897,0.02553389761807309,0.11241379310344828,0.0017924917573298098,0.0020896392314536
4,0.6244827586206897,0.02553389761807309,0.14655172413793105,0.002336837413696838,0.0020896392314536
4,0.6586206896551725,0.02553389761807309,0.11241379310344828,0.0018904799870237089,0.0020896392314536
4,0.6586206896551725,0.02553389761807309,0.14655172413793105,0.002464582805168946,0.0020896392314536
4,0.6927586206896552,0.02553389761807309,0.11241379310344828,0.001988468216717608,0.0020896392314536
4,0.7268965517241379,0.02553389761807309,0.11241379310344828,0.0020864564464115067,0.0020896392314536
4,0.7610344827586207,0.02553389761807309,0.11241379310344828,0.002184444676105406,0.0020896392314536
4,0.7951724137931035,0.02553389761807309,0.11241379310344828,0.002282432905799305,0.0020896392314536
4,0.8293103448275863,0.02553389761807309,0.07827586206896552,0.001657532508456924,0.0020896392314536
4,0.8293103448275863,0.02553389761807309,0.11241379310344828,0.0023804211354932036,0.0020896392314536
4,0.863448275862069,0.02553389761807309,0.07827586206896552,0.0017257635763726143,0.0020896392314536
4,0.863448275862069,0.02553389761807309,0.11241379310344828,0.0024784093651871028,0.0020896392314536
4,0.8975862068965518,0.02553389761807309,0.07827586206896552,0.001793994644288305,0.0020896392314536
4,0.8975862068965518,0.02553389761807309,0.11241379310344828,0.002576397594881002,0.0020896392314536
4,0.9317241379310346,0.02553389761807309,0.07827586206896552,0.0018622257122039956,0.0020896392314536
4,0.9658620689655173,0.02553389761807309,0.07827586206896552,0.001930456780119686,0.0020896392314536
4,1.0,0.02553389761807309,0.07827586206896552,0.001998687848035376,0.0020896392314536
5,0.31724137931034485,0.0036531764233728504,0.9317241379310346,0.0010798111867154777,0.0015538802262764
5,0.31724137931034485,0.0036531764233728504,0.9658620689655173,0.0011193749570651565,0.0015538802262764
5,0.31724137931034485,0.0036531764233728504,1.0,0.0011589387274148354,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,0.8293103448275863,0.0010645447318522864,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,0.863448275862069,0.0011083659079243764,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,0.8975862068965518,0.0011521870839964663,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,0.9317241379310346,0.0011960082600685565,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,0.9658620689655173,0.0012398294361406462,0.0015538802262764
5,0.3513793103448276,0.0036531764233728504,1.0,0.0012836506122127361,0.0015538802262764
5,0.38551724137931037,0.0036531764233728504,0.7610344827586207,0.0010718124244491296,0.0015538802262764
